id,box
7b12017773cce731,0.04 0.35 0.47 0.78
2ac3838da02b35db,0.00 0.00 1.00 1.00
2b8bd9da7e414cc0,0.00 0.00 0.77 1.00
f2bcefbb7abedde6,0.00 0.00 1.00 1.00
2ad1507cf5784695,0.00 0.05 0.93 1.00
2a41c5c55da55706,0.00 0.00 0.86 0.91
2d4eb2d16f0af417,0.09 0.00 0.61 0.68
ae673cd3404baf0a,0.21 0.21 0.74 1.00
2ba55e5a06de9ee0,0.00 0.00 0.67 1.00
76cf5ca6ceba1280,0.11 0.00 0.77 0.93
4958ac1c08c8cc52,0.20 0.00 1.00 1.00
af52ad0fd8b788d9,0.03 0.25 0.70 0.94
2a94003b468a9e93,0.20 0.05 0.49 1.00
2ada16696008dac6,0.00 0.00 1.00 0.75
755cc966d953f7be,0.07 0.00 1.00 0.95
4b32a7afc5ebc50e,0.12 0.27 0.34 0.41
2a1ed0f89992ffb7,0.15 0.00 0.88 1.00
33ca33cdeb4d5278,0.29 0.00 0.81 1.00
2c2543f60a7ba636,0.28 0.10 0.94 1.00
306c5d5ab63357f0,0.04 0.00 0.76 1.00
2c3fc4f053eab965,0.09 0.00 0.75 0.99
2a11771caf0af099,0.04 0.00 0.90 1.00
34457530191445a5,0.00 0.34 0.50 1.00
eb905602da4dfb9d,0.26 0.29 1.00 1.00
3422eac877032fb3,0.00 0.00 1.00 1.00
2e9b4a5a0e87e7d3,0.24 0.00 1.00 1.00
df70ed24089b2533,0.00 0.00 0.80 1.00
77f03eb9418f8e2a,0.08 0.12 0.58 0.36
782e53ec87a322b7,0.12 0.00 0.70 1.00
ac6cb70cae52ebd5,0.00 0.00 0.68 0.54
ca8216b9dc243476,0.06 0.05 1.00 0.44
61462cc13c0edf41,0.30 0.00 1.00 1.00
2b75b395c4bad721,0.13 0.00 0.46 1.00
765fa189730e9ea1,0.32 0.27 0.86 0.83
62bb5d03cb5be656,0.15 0.00 0.70 1.00
be4a2175d1e0ef1b,0.10 0.00 0.86 0.99
5155144598211530,0.06 0.05 0.77 0.50
6580fc704c4210b9,0.32 0.32 0.52 0.60
2a7d1bc93f5b2c0c,0.00 0.00 1.00 1.00
2effd08232e01d94,0.09 0.00 1.00 1.00
2e7dd9bb3bd9683d,0.50 0.13 0.80 1.00
60582acf962d27f2,0.07 0.00 0.45 1.00
7b2266de903460a7,0.04 0.00 0.69 1.00
9d455406925e3fcc,0.00 0.00 0.82 1.00
6448f8440ce933a6,0.12 0.09 0.74 1.00
fec7ef359fcf0c24,0.00 0.16 0.93 0.99
fe524274050494bb,0.00 0.13 0.64 1.00
ad76f44dbcd7fa1c,0.08 0.01 1.00 1.00
64483fa8e25af03c,0.00 0.00 0.91 1.00
2ae116fbf2fa6de0,0.00 0.00 0.96 1.00
2e461665df9c41af,0.06 0.31 0.68 0.91
c08e4202082b67c5,0.27 0.00 0.64 1.00
30f76fc629b55225,0.42 0.00 0.83 0.95
2ab6021ce669ca05,0.10 0.29 0.62 0.72
fe1e61d0d34e0535,0.20 0.00 0.86 1.00
648613941f722328,0.02 0.13 0.89 0.95
4a7ae9b57ee04b24,0.00 0.63 0.94 0.96
ee90fde572b1151d,0.00 0.00 0.85 1.00
2d5afeccafd827d7,0.00 0.00 1.00 1.00
4fe0f9209bf1eddc,0.00 0.00 1.00 1.00
736b8e478f6adec6,0.24 0.36 0.47 0.66
2ebcd00de8294096,0.29 0.00 1.00 1.00
31433f915af66e92,0.01 0.02 1.00 1.00
7312d45f6851a465,0.00 0.00 0.90 1.00
2b0319eea9505cb3,0.10 0.38 0.82 0.62
f28aae7511752df7,0.11 0.00 1.00 1.00
2a17fe5a00524242,0.02 0.06 0.91 1.00
63a5d3c3a94801ff,0.00 0.00 1.00 1.00
302231be20350350,0.14 0.00 1.00 0.51
7467b845e85b0a47,0.20 0.00 0.73 0.88
9f4bf5a55ebb5408,0.28 0.00 0.47 0.84
9e6a79ee1fe2e5d2,0.31 0.00 0.46 0.39
2eb000c5be61893b,0.00 0.08 0.46 0.77
2cc34122e4686aed,0.00 0.08 1.00 1.00
de891a4ba93cbf8e,0.32 0.00 0.75 0.62
6579626c8bd9f78b,0.25 0.27 0.59 0.83
33b1e05862ce1c62,0.03 0.00 0.99 0.85
2dc5d10fc3eb7774,0.11 0.13 0.44 0.93
51663592c14d890c,0.00 0.00 0.82 0.66
6508b76c3e2d6bcb,0.21 0.00 0.68 0.93
2ea390bdf1735f40,0.06 0.41 0.57 1.00
2c8fac1d82eb1114,0.22 0.00 1.00 0.87
df8608f2fc440a8e,0.13 0.00 0.74 1.00
7ccdf59126356c94,0.00 0.00 1.00 1.00
2c30367a6c64cfda,0.08 0.07 1.00 1.00
2e0f11d1853f2644,0.21 0.01 1.00 1.00
30f59510eb588e60,0.00 0.00 1.00 1.00
497c621d32ed1568,0.11 0.00 1.00 1.00
60c737316ffeb8ee,0.14 0.12 0.45 1.00
7cb27efa6a7c6bc5,0.00 0.00 1.00 1.00
3206efc149fdbf44,0.34 0.00 0.69 0.52
2b26843ad27d01c8,0.13 0.00 0.58 0.99
30ae0d9ca3eb6fe4,0.00 0.04 0.71 1.00
2a4a3fcfa8c06d57,0.54 0.00 0.87 1.00
49f32361a70472c6,0.10 0.00 0.52 1.00
74fc00e88c5a8ee5,0.13 0.20 0.70 0.88
b06c75dbe9064369,0.02 0.44 0.48 0.53
64771b119c7cb999,0.00 0.47 0.59 1.00
2dfc106b7c4aed92,0.05 0.01 0.85 0.63
2c77afde60b69f07,0.00 0.00 0.77 0.97
98e55729b69d5083,0.07 0.21 0.62 0.51
2a27f659ad00a909,0.10 0.00 0.55 1.00
62e60f3bf36e363d,0.12 0.02 0.86 1.00
63824e0d71bf6244,0.07 0.16 0.96 0.83
60c1bad542ebf4fd,0.00 0.00 0.85 1.00
31ed1c7384d0981e,0.03 0.21 0.79 0.74
8bad4a221222972e,0.21 0.49 0.50 0.61
2ba90cd61f55c432,0.12 0.00 0.85 0.76
73774de7a4360a87,0.27 0.20 0.86 0.81
2e6b7f6939b5a065,0.00 0.00 0.98 1.00
2b377d413a0652a3,0.17 0.00 0.73 1.00
6114a1a4c528f3b8,0.17 0.25 0.47 0.85
2bcd0fa8d03adc5d,0.00 0.00 0.76 1.00
63211b26149c51f7,0.00 0.00 1.00 1.00
4e1911f34d59ddc9,0.22 0.00 0.72 1.00
2e0de176d3ec4adb,0.29 0.37 0.65 0.66
5b3ae2ebe777360c,0.25 0.00 0.71 1.00
2c17eff0c8d13448,0.24 0.04 0.87 1.00
b5be9c6b4d25a819,0.00 0.15 1.00 1.00
2a49e5872c9f9e25,0.42 0.00 1.00 1.00
6588fe032489b584,0.21 0.17 0.75 1.00
73c00bbeaa58bba5,0.02 0.02 0.98 0.98
640daf980bcd5986,0.00 0.00 0.95 1.00
2c2b5a82091c5d0f,0.14 0.15 0.62 0.76
acf0167305ddc989,0.41 0.04 0.70 1.00
2ab6ab6f7df41b40,0.07 0.09 1.00 0.95
df890223820c9b02,0.00 0.00 0.76 1.00
eb51a4d345a9be7b,0.00 0.22 0.94 0.80
2b788e3b50bbe6b4,0.00 0.00 0.66 0.68
2c55d1e1ba44661e,0.19 0.00 0.38 1.00
321fbf8ba37f9c83,0.11 0.04 0.67 0.96
3357c4c7ee741dca,0.09 0.00 1.00 0.90
2d1366190e6aee8a,0.00 0.00 1.00 1.00
aabc3e6165ea2ef7,0.11 0.10 0.36 1.00
7928025b4caccbcf,0.00 0.00 1.00 1.00
9d365f48370fe5f6,0.03 0.00 1.00 1.00
62550b768b6f6011,0.00 0.32 0.50 1.00
2e5e119888f67496,0.12 0.00 1.00 1.00
2e9f9392fb0232ae,0.11 0.33 0.75 0.66
73bee0908785d7e2,0.22 0.00 0.88 1.00
2e489be0c6656372,0.00 0.00 0.67 0.74
2ba20950acb320b4,0.00 0.00 1.00 1.00
789746c329f5a545,0.23 0.00 0.83 1.00
3367dd7acef5200c,0.23 0.00 0.87 1.00
b65ee0d46fee3ab0,0.23 0.00 1.00 1.00
6054cbc33a280594,0.00 0.00 1.00 1.00
2e934f24d8f33f6c,0.00 0.00 1.00 1.00
b34af23bb238c1fb,0.00 0.00 1.00 1.00
2dc5369acec3881e,0.28 0.27 0.46 0.83
2eaa402beb146031,0.01 0.00 1.00 1.00
9f9c4eb674c5ef23,0.05 0.05 1.00 0.88
2bad01c7c83f6275,0.03 0.08 0.74 0.57
65a542d2a35bdbfa,0.14 0.00 0.69 1.00
b399ea564390b41d,0.34 0.25 0.59 0.68
eb14f3af8591ac8d,0.23 0.07 0.72 0.76
2ee5f1c9081468c7,0.13 0.00 1.00 1.00
7b416542330d8c2b,0.00 0.02 1.00 1.00
2cba44876787e43a,0.09 0.22 0.88 0.86
b39c69cbbb9f1967,0.13 0.00 0.73 1.00
3059f8cce8573429,0.14 0.00 1.00 1.00
2bb6af84e161607a,0.09 0.49 0.55 0.80
6203e629c4e72d9f,0.24 0.00 0.53 1.00
4cb561b8f882c0d4,0.00 0.00 1.00 1.00
63a8d5f7520148ab,0.00 0.00 0.71 1.00
2c3c92a9eb722cd4,0.21 0.00 0.74 0.94
2de7a8ffeea6ce3c,0.34 0.00 1.00 1.00
9d7ee86bdc623273,0.02 0.09 0.96 1.00
2cd08f6659140f4d,0.26 0.00 0.85 1.00
2b0b384deab7929c,0.07 0.59 0.33 0.91
7bcbcc92321a9438,0.00 0.00 0.48 1.00
2c9254649d52ce2c,0.28 0.00 0.66 1.00
b83a23f095495187,0.00 0.00 0.95 0.94
b14dd72fec24a4b8,0.14 0.00 0.79 0.70
62d0645e3f6eab95,0.13 0.13 0.89 0.77
498b06222e3d6001,0.18 0.00 0.81 1.00
8aae9a20ff868cb1,0.00 0.00 0.90 1.00
637517dd2a583740,0.10 0.00 0.72 1.00
b65669f40ba8a1ec,0.65 0.73 0.89 0.96
7c44ffe6c1cac1e0,0.12 0.15 1.00 1.00
dfe4d411a08bb1ac,0.00 0.16 1.00 1.00
ea0780878d307371,0.24 0.11 0.84 0.99
63714e8d5ce10961,0.05 0.00 0.92 0.78
61dcb0a7bbe38cba,0.14 0.04 0.94 0.78
32bb2d772f909ba6,0.54 0.00 1.00 1.00
b52edcfa3d04f576,0.27 0.00 1.00 1.00
2e89ab1e27eb4bd3,0.10 0.00 0.58 0.46
2a0f6a83c18b5ca1,0.06 0.00 1.00 1.00
e947b97d6302605a,0.01 0.00 0.50 1.00
73fef5f7fb7ceeb2,0.01 0.00 0.84 0.59
509a93305ac622de,0.23 0.11 0.70 0.51
b4fcb6e7d5d6ad66,0.28 0.20 1.00 1.00
2f1bd760f00f160b,0.01 0.00 0.91 1.00
2cd3d3f69f681c69,0.17 0.00 0.77 1.00
61eb2479a63abdc5,0.05 0.08 0.82 0.79
f353686e1b48defb,0.09 0.41 0.64 0.96
b45ecb7feaa93322,0.09 0.00 0.90 1.00
34250f501247022c,0.00 0.15 1.00 1.00
49b242b034f10fb7,0.05 0.34 0.90 0.74
b6d7226ab5ed9db3,0.08 0.00 0.64 0.48
75578b73e3a7f8c0,0.12 0.00 0.23 0.52
7a6559609ff823d0,0.14 0.08 1.00 1.00
ea9ca63180d19430,0.08 0.31 0.71 0.60
7ae2e12e3e528d5a,0.00 0.47 1.00 0.90
7bd50d1d07432088,0.07 0.00 0.97 1.00
2ef8a3f9e3f90cbf,0.18 0.00 0.91 1.00
31177f02dc94c1c2,0.01 0.00 1.00 1.00
7ceecccb5eb28a72,0.07 0.03 0.73 1.00
30eb0c36f451638e,0.20 0.00 1.00 1.00
b1dd6b15c5c9a9e8,0.26 0.00 0.70 1.00
314e09d8968fa43a,0.13 0.14 0.43 1.00
5b1b4aaba4258494,0.17 0.14 0.99 0.58
732e488714a67e4b,0.27 0.07 0.86 1.00
2a74e721456cfc8a,0.25 0.30 0.70 0.46
60000276de896c79,0.02 0.03 0.94 0.86
307623f8eabbc48b,0.00 0.15 1.00 0.80
2be83a6f4bd8c37d,0.19 0.00 0.32 0.55
2acd9671f0718bf2,0.00 0.20 0.64 0.61
2a1a0bbcdcebfb20,0.22 0.50 0.56 0.56
7a6ab1dbf68da2b2,0.19 0.34 0.91 0.53
2f043e8fbcbaac68,0.07 0.32 0.87 0.74
77ce31f77b2da15a,0.16 0.00 1.00 0.97
d1288cfd30d5f8a6,0.00 0.02 0.84 0.89
2a577326e38173d9,0.12 0.19 0.96 0.63
2eb277872cfe6236,0.34 0.49 0.49 0.58
62aac14f4bd0dadc,0.01 0.39 0.67 0.59
2ccd26e9ba61e7a4,0.10 0.00 0.75 1.00
793bd1e71a565a93,0.10 0.59 0.69 0.94
4ecae138f2575365,0.07 0.34 0.40 0.68
75c7469f5141dee2,0.00 0.00 1.00 0.98
2b2da50e6e3e3b40,0.29 0.00 1.00 1.00
3089f762275b0b1d,0.00 0.00 0.88 1.00
f41779b329ac18f2,0.17 0.00 0.79 1.00
620042ebd1ba9486,0.00 0.16 0.94 1.00
2be2aa3f4f4393ee,0.00 0.00 0.70 1.00
7a8dce05780bfdb2,0.32 0.01 1.00 1.00
603fbae28e0d70bb,0.00 0.00 0.68 0.40
9ab7e79b1ab071e7,0.00 0.23 0.90 0.83
63cf0c30c550b683,0.05 0.00 0.75 1.00
2b11b9357c529b55,0.00 0.02 0.86 0.88
15f1976c9a6dc228,0.30 0.00 1.00 1.00
b0db4e4cdebbc2a2,0.13 0.18 0.62 0.91
2aaab64bac0a7c8e,0.18 0.00 1.00 1.00
7a81bf7c43378ba1,0.10 0.05 0.61 0.91
b84e693f06b7a694,0.00 0.00 1.00 1.00
fd7e5f6e96c1f5f4,0.03 0.11 0.85 0.83
769d0fe3bb9dd2f3,0.15 0.31 0.69 0.64
4ad88556c7dd42a5,0.00 0.07 0.85 1.00
cb8e12559fcfa859,0.41 0.00 1.00 0.84
2f1b0ad7f19be89f,0.42 0.00 0.94 1.00
2f1bce864af6b1d5,0.32 0.29 0.52 0.89
2dfe22ccf8f2f7ba,0.02 0.00 0.99 0.89
308f20b7dd76e111,0.05 0.00 1.00 1.00
63287ea6bfa7770a,0.04 0.00 0.68 1.00
2a8b1ee7a5491e34,0.19 0.11 0.57 1.00
332d304e93ae6b52,0.41 0.41 0.60 0.78
2d7ee939c4c76839,0.00 0.00 0.93 1.00
6592c650afc2fae5,0.42 0.00 0.84 1.00
7ad321781ca72c4d,0.00 0.01 1.00 0.97
b4af2e7464d10c9f,0.00 0.00 1.00 1.00
d0512fcdac56dbc2,0.28 0.08 1.00 1.00
2eea1dcff71c2cfd,0.00 0.00 1.00 1.00
2a4d44987f659385,0.07 0.05 0.72 0.55
fe3657648d55230c,0.17 0.29 0.97 0.78
76f1601207ed3262,0.32 0.00 1.00 1.00
61a867759a569798,0.56 0.83 0.81 1.00
2a989972bf1e2551,0.11 0.00 0.38 1.00
bba6c0cc29489526,0.05 0.00 0.66 0.56
2d04ab5f7faf7b36,0.16 0.00 0.40 1.00
de104960a2f2310c,0.18 0.00 0.34 1.00
10500ebaa2e3a884,0.17 0.25 0.73 0.97
31a1979c8faf746f,0.03 0.00 0.68 1.00
72fa0419af894a71,0.08 0.00 0.46 1.00
2bcd9d808b0a35b9,0.08 0.20 0.97 0.87
79ff4d07e17aa25e,0.18 0.21 0.83 0.83
7b6ee1bf2d2e0ee3,0.00 0.14 0.86 1.00
7d077619aca608e0,0.11 0.51 1.00 0.67
63918fd6f43421bc,0.19 0.33 0.89 0.66
0b11ac04351d7502,0.28 0.00 0.62 0.97
49862a3adcee43a2,0.36 0.04 0.80 0.56
2e4dea9c748d0ce7,0.03 0.21 0.99 0.61
733b508fde7638b5,0.10 0.28 0.73 1.00
2d093b94f8868a9b,0.00 0.39 0.59 1.00
2ed3ae7b33722f95,0.00 0.00 1.00 0.68
2a70b8eee6e73360,0.00 0.00 0.72 1.00
3329ca5b1f991771,0.08 0.11 0.78 0.85
79494b3a67486324,0.10 0.00 1.00 1.00
33c9d3dbf95a221e,0.01 0.00 0.91 1.00
4c61d7ce23cba586,0.09 0.30 0.86 0.40
7994490eda35c754,0.18 0.00 1.00 1.00
9d436d643f51f107,0.13 0.00 0.91 1.00
2b272a2c872db04d,0.00 0.00 1.00 1.00
2e9ac931b6aecb03,0.00 0.00 0.97 1.00
63c46665627f63ea,0.00 0.12 1.00 1.00
2a8198beda3cd0ab,0.00 0.00 1.00 1.00
f0402f9093cac963,0.08 0.00 0.28 1.00
0b0303b06d707585,0.22 0.00 1.00 1.00
649672c10b6d8f01,0.05 0.38 0.75 0.60
62f719595ac8e38b,0.00 0.00 0.78 0.97
9fb8e188ad0d1292,0.11 0.23 0.69 0.79
2d30f750c33737d1,0.55 0.00 0.68 0.50
7819e95d590ba558,0.00 0.04 0.86 0.98
aac9c4b0dce09297,0.19 0.06 0.90 0.57
2b4c0a392cc04cec,0.46 0.20 0.65 0.64
626a2d4f50aee029,0.19 0.33 0.69 0.73
63daf38f2de6dcce,0.25 0.00 1.00 1.00
2a9980b51b3a1a7a,0.00 0.00 1.00 1.00
575f5a9115507d98,0.00 0.00 0.88 1.00
9c7de915536b3377,0.00 0.00 0.93 1.00
33526d382a8903a9,0.12 0.00 0.70 0.83
6048d8d2fb73a72a,0.55 0.00 1.00 1.00
613f8f8741ef4114,0.04 0.28 0.24 0.60
b23d556896d1804d,0.00 0.00 0.82 0.70
f2f0fe8820bd2ff3,0.36 0.03 0.78 0.94
2b1313e14644e9a5,0.00 0.00 1.00 1.00
2a01a7d9f688b459,0.21 0.21 0.38 1.00
2b63e24f8ef6ad03,0.18 0.25 0.76 0.96
2c7e343a68d960ab,0.06 0.12 0.89 0.90
8cfc143a6229cf5c,0.04 0.17 0.98 0.83
49a77f103b13692b,0.00 0.40 0.65 0.83
340bafb02fa56657,0.15 0.00 0.47 1.00
63949b68db5206a0,0.01 0.09 1.00 0.61
9fd8c790b41ebe22,0.52 0.10 0.93 1.00
b44d05ee20e20da9,0.00 0.07 1.00 1.00
64b4ff5909cb71ef,0.00 0.00 0.87 1.00
9dcca718395e0ca2,0.44 0.45 1.00 1.00
338389e2d03c37e3,0.00 0.00 1.00 1.00
eafec81f11cbcedb,0.01 0.00 1.00 1.00
73a915d5ebda7dcc,0.20 0.02 0.47 1.00
d0c36561d60c4637,0.00 0.00 0.70 1.00
ed43aea90cafe702,0.00 0.27 0.90 0.95
2e60ea0a80ae598f,0.53 0.17 0.76 0.74
b37dd9b3f2147d78,0.39 0.00 0.74 1.00
2c2b11ce0aa145de,0.37 0.41 0.86 0.67
2cd6d006414f13d1,0.03 0.00 1.00 1.00
2b220d844e53a1ba,0.13 0.13 0.89 0.70
2aa9dbfa91883d16,0.00 0.00 0.62 1.00
2d7c2d8a8ab102d2,0.00 0.00 0.63 1.00
f21f1aa65da4ca0a,0.08 0.13 0.64 0.46
2c49eca1e7d9ffc6,0.01 0.08 0.94 1.00
2c4fc35dbc82816e,0.23 0.00 1.00 1.00
6515d7b33701d3c2,0.00 0.00 0.89 1.00
751f1e1fcc49524d,0.11 0.03 1.00 1.00
9cd41c5c6302e6cb,0.23 0.11 0.44 1.00
2a87866cf4e0cbcd,0.08 0.25 0.87 0.85
2a341b0cdda96ca0,0.00 0.11 0.89 0.91
75fd53efb3285a17,0.14 0.34 0.38 0.80
7b06f79782044679,0.00 0.03 1.00 1.00
9dee295602a2de24,0.24 0.04 0.60 0.97
31a6600dd107f2cb,0.00 0.03 1.00 0.96
650e2e123e5ae96c,0.29 0.33 0.57 0.93
49dd384a5c9f0cb8,0.28 0.00 1.00 1.00
7aed44b779539d1b,0.00 0.00 1.00 1.00
58e162fede67a70d,0.00 0.00 1.00 1.00
628e8edf4014b0a3,0.01 0.00 0.79 1.00
9d6dcd1645dd7acc,0.05 0.00 1.00 1.00
b5b20317a67c21e3,0.02 0.08 0.81 0.92
2c5dc2d256c7b7fc,0.39 0.17 0.94 0.73
62b6eded4fef5793,0.43 0.18 0.86 0.58
796988e48c3284b4,0.00 0.32 1.00 0.68
aeba36f889fb5060,0.15 0.00 0.55 1.00
2d4c427bd923161b,0.11 0.00 1.00 1.00
dffd8020d6cb20b3,0.21 0.53 1.00 1.00
2a05876f98e8bcc8,0.07 0.01 1.00 1.00
9fd06e15b46c761b,0.00 0.00 1.00 1.00
620b36103354eea0,0.09 0.00 0.79 0.91
2cf40769ede80a88,0.07 0.00 0.71 1.00
49849a15aa24c03a,0.02 0.29 1.00 0.90
dffaf32bad17aded,0.26 0.05 0.92 0.97
df6e04547799f88b,0.00 0.00 0.79 0.39
760f96d04e307e53,0.06 0.00 0.49 1.00
602a2651f4c7418a,0.14 0.40 0.56 1.00
782b57c75df8e50e,0.20 0.30 0.94 0.78
2a044ccbf3a26c41,0.01 0.00 1.00 1.00
602bf3c618a23560,0.25 0.09 1.00 1.00
9a120bf86dfe97c8,0.00 0.01 0.71 1.00
7cd3b707d512c3cb,0.01 0.17 0.98 0.90
2e896ab28221aef9,0.22 0.00 0.52 0.91
62de1008cef4de22,0.30 0.00 0.91 0.96
2e03b0efae2b8b0d,0.23 0.00 1.00 1.00
2a8fa0fdfcf8b070,0.31 0.65 0.68 0.76
607212126b5d9653,0.05 0.00 0.69 1.00
2cafa05e36b68063,0.00 0.14 0.82 0.96
fe3e973fcd870cc3,0.16 0.00 1.00 1.00
2ddbe7d1dd3ee22b,0.28 0.27 0.87 1.00
def61257a4f02e64,0.13 0.23 0.85 0.55
61ae483a1361b7f9,0.00 0.00 1.00 1.00
2bc681b6cc5f6c54,0.09 0.00 0.94 1.00
3246f2cc089b3802,0.20 0.03 0.75 1.00
eecd877b4071c6f6,0.03 0.00 0.92 1.00
2a7867cc2494fbf5,0.21 0.33 1.00 0.67
2a77ad9a6ad2a6ee,0.09 0.00 0.67 1.00
7a741f6ff52279a9,0.00 0.00 0.34 1.00
9f3ac63c6744bb1f,0.00 0.11 0.77 1.00
316e5ca0fc5e2186,0.25 0.31 0.63 0.65
9ed6a181bc6058a1,0.25 0.68 0.51 0.79
775ccc2b05831ea4,0.00 0.72 0.46 1.00
630d0e217f20ccab,0.04 0.13 1.00 0.96
3202fb36ba92ce0d,0.44 0.35 1.00 1.00
2a8895ee03376088,0.00 0.07 0.57 0.77
74aca8d688e82538,0.00 0.29 0.89 0.81
60d28bcd6e3a0640,0.00 0.00 0.95 1.00
2c5f81d1676f1fd9,0.11 0.00 1.00 1.00
2a88f541272e8766,0.20 0.09 0.81 0.85
4965ae048c845af7,0.41 0.37 0.82 0.92
fbe567794b6c69d2,0.00 0.04 0.89 0.91
7cc68c78473cdb7f,0.04 0.00 0.85 1.00
de3d0585fc9ea7cd,0.34 0.00 0.75 1.00
2e7196547221b6c1,0.10 0.00 1.00 1.00
de53e864b28d099f,0.24 0.00 0.96 1.00
9f68fee41f279374,0.01 0.19 0.77 0.71
637b893b927583e6,0.18 0.24 0.65 0.94
9c9328ea00b1fb05,0.06 0.24 0.98 0.72
6153009997d1f942,0.00 0.00 0.85 1.00
2bc40873d20acc6f,0.05 0.04 1.00 0.56
2cacdc94f75110d1,0.00 0.00 1.00 1.00
613a8d4605245508,0.06 0.00 0.61 1.00
31a4147981d379de,0.00 0.00 0.74 1.00
940c720885d2a3e1,0.00 0.06 0.73 0.94
2bb68a2ec066f4ce,0.10 0.22 0.92 0.76
2efa2b5d16705624,0.14 0.00 0.91 1.00
2bfd7a6250708e48,0.00 0.09 0.56 1.00
2a9502a396551e79,0.01 0.00 1.00 1.00
9d05a0cf1805da34,0.35 0.00 0.76 0.82
2b5fbe197395e0f1,0.46 0.31 0.65 1.00
3158da1fcfdfb46d,0.03 0.22 0.68 0.45
7ce8475e4e6f1814,0.11 0.29 0.89 0.70
9e48151ee04099a6,0.00 0.13 0.75 0.89
2d87baddcea8f5a1,0.33 0.44 0.86 0.56
df885902ba0ba4b2,0.13 0.21 0.89 0.91
2c468d0db7b4b2a1,0.12 0.00 1.00 0.87
647ca2faa2285fc6,0.02 0.00 0.97 1.00
2af670dc4f94f0c6,0.25 0.76 0.47 0.98
604033ae10fd0e95,0.01 0.17 0.99 0.92
9db323c2bcc9b499,0.00 0.35 0.40 1.00
768a02925a64ba3d,0.09 0.05 0.87 0.79
2c5e6be45de8161e,0.17 0.00 1.00 1.00
2e1c252c13254522,0.28 0.00 0.64 1.00
2b647f5a5504b792,0.01 0.21 0.74 0.95
2b56efd9553577e9,0.22 0.39 0.89 0.96
64b07c1527bec1d7,0.20 0.00 0.95 1.00
dfe8e048e5db8c9e,0.18 0.24 0.57 0.69
2ba1f28d7dba8168,0.00 0.00 0.80 1.00
b89d9a6ef68dd4f1,0.18 0.35 0.48 0.64
7702c2fe7acc48cc,0.07 0.00 0.81 0.79
6068dd58662440f8,0.17 0.32 0.64 1.00
2b1c4d950f988744,0.00 0.04 0.78 0.78
6352199433a2f75f,0.08 0.46 0.48 0.58
9843bc2d9e62b83f,0.18 0.00 0.56 1.00
de7968e65ca1351b,0.00 0.00 0.92 0.92
fff3e4c8533d2d48,0.32 0.18 0.72 0.79
72a2cc8d083461a1,0.00 0.21 0.95 1.00
78d4b57111836978,0.00 0.05 1.00 0.92
2b93d0e4f116593b,0.21 0.00 0.41 0.59
fc280535df4cd721,0.29 0.34 0.75 0.60
7bc820751e97c095,0.00 0.00 0.55 1.00
7a356169c4cf2f14,0.04 0.00 1.00 1.00
f3722e8c043c482b,0.02 0.10 1.00 1.00
9d6cb52b9865f65b,0.07 0.00 0.81 0.79
2ca4a8e0a47d2fab,0.21 0.37 0.62 0.74
b3ef34133573738d,0.33 0.16 0.54 0.73
f35b7f42d8a7c189,0.02 0.00 0.56 1.00
798cddcfb506f74d,0.20 0.05 0.92 1.00
7417af01010bc12d,0.03 0.07 0.81 0.95
2cd9fad5fb095e36,0.05 0.00 0.63 1.00
2ef3b764d9608c53,0.00 0.00 1.00 1.00
2e7e02b9dbe27070,0.22 0.07 0.56 0.51
fd343aefce4de32c,0.03 0.21 0.99 0.95
948f9dbbd0e029e8,0.53 0.00 0.73 0.88
756269c21f54b981,0.00 0.00 0.79 1.00
7c723ea1a53b21b1,0.13 0.00 0.93 1.00
6361818120446e99,0.00 0.00 0.56 1.00
340e854a5dec8b0b,0.00 0.00 0.71 1.00
6f2f1e23fcd8d742,0.08 0.32 0.82 0.71
2b1ef7d3efe8ace4,0.08 0.06 0.96 0.88
9dc7b9c7f45f3c66,0.03 0.48 0.86 0.76
658f39e0b635ce30,0.54 0.44 0.63 0.56
fc0cc7c0e334f4a1,0.00 0.00 1.00 0.88
77f2c96a0e4d769d,0.02 0.01 0.92 0.95
2a15e06893fb086c,0.00 0.00 1.00 1.00
2a6f6d43452de1cb,0.00 0.00 0.90 0.90
2b854ba728afd1dd,0.07 0.00 0.52 1.00
3011cfdcd87f07e9,0.00 0.00 0.81 0.97
2be5a054a7d7a2ab,0.26 0.00 0.48 0.74
b2a9cdbe3630a58e,0.00 0.00 1.00 1.00
2f1408360ff6f2b2,0.09 0.20 0.99 1.00
73ac8fbca4d2431a,0.18 0.00 0.77 1.00
5ac26b5c9fe892aa,0.16 0.00 0.63 0.54
2a22d5b01dd740e0,0.12 0.04 0.62 0.99
fed06a01a82a0ab7,0.01 0.29 1.00 0.91
77a871a24fac55f6,0.07 0.01 0.80 1.00
2a762aa492b12876,0.05 0.00 1.00 1.00
31f58ebba3645130,0.00 0.00 0.56 1.00
2cc0d9d44515b9d8,0.00 0.00 0.99 1.00
33f54b745df8861e,0.23 0.13 0.77 1.00
60d90d742849c6da,0.16 0.00 0.93 1.00
61cee8d0bee4f4cb,0.00 0.29 0.69 0.98
9ae59a373488be1c,0.00 0.06 0.96 1.00
2d38685dc90ca953,0.10 0.00 0.83 1.00
ac800fad6925836e,0.49 0.21 0.76 0.88
5095b8ac354795ca,0.06 0.07 0.98 1.00
77c2b50669848029,0.00 0.39 0.68 1.00
